sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:kardex_name,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
6411,Sacrum and Coccyx DX,806,,Radiology,0.72,APPROVED,EQUAL,vvcb,1682670338592,4222919,Radiography of sacrococcygeal spine,Procedure,MAPS_TO,,vvcb,1682670338139,
460,Pelvis DX,64345,,Radiology,0.56,APPROVED,EQUAL,vvcb,1682608348610,4145310,Pelvis X-ray,Procedure,MAPS_TO,,vvcb,1682608347284,
6477,Neonatal Head US,35,,Radiology,0.59,APPROVED,EQUAL,vvcb,1682669337426,4083106,US scan of head,Procedure,MAPS_TO,,vvcb,1682669336989,
6358,Wrist Arthrogram DX,337,,Radiology,0.81,APPROVED,EQUAL,vvcb,1682672609554,4188323,Arthrography of wrist,Procedure,MAPS_TO,,<auto>,1682607090579,
5944,Mammogram Screen DX,64060,,Radiology,0.65,APPROVED,EQUAL,vvcb,1682608351919,4324693,Mammography,Procedure,MAPS_TO,,<auto>,1682607090626,
6334,Cervical Spine CT,803,,Radiology,0.73,APPROVED,EQUAL,vvcb,1682609457734,4086261,CT of cervical spine,Procedure,MAPS_TO,,<auto>,1682607090641,
428,Discogram DX,34,,Radiology,0.71,APPROVED,EQUAL,vvcb,1682609792832,4298664,Discogram,Procedure,MAPS_TO,,<auto>,1682607090720,
11353,US HX (UCBN),62643,,Radiology,0.10,FLAGGED,EQUAL,vvcb,1682694611085,1340204,History of event,Observation,MAPS_TO,,vvcb,1682607923857,
11815,PET Scan NM,34,,Radiology,0.63,APPROVED,EQUAL,vvcb,1682670166487,4305790,Positron emission tomography,Procedure,MAPS_TO,,<auto>,1682607090829,
7300,Lower Extremity MRI,798,,Radiology,0.74,APPROVED,EQUAL,vvcb,1682610957785,4010415,MRI of lower extremity,Procedure,MAPS_TO,,<auto>,1682607090845,
12280,Cerebral Artery Embolisation,335,,Radiology,0.87,APPROVED,EQUIVALENT,vvcb,1682673910308,4021886,Open embolization of cerebral artery,Procedure,MAPS_TO,,<auto>,1682607090954,
352,Renal US,62314,,Radiology,0.44,APPROVED,EQUAL,vvcb,1682668465445,4147846,Echography of kidney,Procedure,MAPS_TO,,vvcb,1682668464779,
5485,HX CT (TACY),796,,Radiology,0.19,FLAGGED,EQUAL,vvcb,1682693689479,1340204,History of event,Observation,MAPS_TO,,vvcb,1682607401099,
497,Shoulder DX,61881,,Radiology,0.62,APPROVED,EQUAL,vvcb,1682608370956,4106220,Radiography of shoulder,Procedure,MAPS_TO,,vvcb,1682608370362,
12451,Neck and Thorax CT,335,,Radiology,0.74,APPROVED,EQUAL,vvcb,1682669136284,4326490,CT of neck and thorax,Procedure,MAPS_TO,,<auto>,1682607091188,
12075,Abdominal Aspiration CT Guided IR,33,,Radiology,0.72,APPROVED,INEXACT,vvcb,1683211342469,4301907,CT and drainage of abdomen,Procedure,MAPS_TO,,vvcb,1683211334996,
1417,Upper Extremity MRA,333,,Radiology,0.57,APPROVED,EQUIVALENT,vvcb,1683205325570,46271449,Magnetic resonance angiography of vascular structure of upper limb,Procedure,MAPS_TO,,vvcb,1683205324335,
12367,A&E - Cardiac Triage Panel Ordered on Paper,790,,Radiology,0.30,APPROVED,EQUAL,vvcb,1682679367915,4295949,Cardiac care management,Procedure,MAPS_TO,,<auto>,1682607091751,
11818,"Chest, Abdomen and Pelvis CT",61646,,Radiology,0.90,APPROVED,EQUAL,vvcb,1682608375675,4167549,"CT of chest, abdomen and pelvis",Procedure,MAPS_TO,,<auto>,1682607091757,
12278,Femoral Line Insertion IR,33,,Radiology,0.89,APPROVED,EQUAL,vvcb,1682674413732,44792164,Fluoroscopy guided insertion of femoral cannula,Procedure,MAPS_TO,,vvcb,1682674413201,
10820,US HX (CXDBN),59866,,Radiology,0.10,FLAGGED,EQUAL,vvcb,1682694611085,1340204,History of event,Observation,MAPS_TO,,vvcb,1682672371369,
11296,Stent Placement IR,333,,Radiology,0.88,APPROVED,EQUIVALENT,vvcb,1683208243019,4197191,Insertion of stent using fluoroscopic guidance,Procedure,MAPS_TO,,vvcb,1683208242106,
2872,Parathyroid Scan NM,33,,Radiology,0.71,APPROVED,EQUIVALENT,vvcb,1683207146650,4162132,Radioisotope scan of parathyroid,Procedure,MAPS_TO,,vvcb,1683207144963,
440,Hip DX,58292,,Radiology,0.72,APPROVED,EQUAL,vvcb,1682608386457,4256910,Radiography of hip,Procedure,MAPS_TO,,vvcb,1682608385972,
12178,Bone Local Wrists & Scaphoid NM,789,,Radiology,0.39,APPROVED,EQUIVALENT,vvcb,1683203194635,42535387,CT of bilateral wrists,Procedure,MAPS_TO,,<auto>,1682607092032,
12535,Spine US,323,,Radiology,0.47,APPROVED,EQUAL,vvcb,1682671866762,4083122,US scan of spine,Procedure,MAPS_TO,,vvcb,1682671866430,
6362,Ankle DX,58104,,Radiology,0.60,APPROVED,EQUAL,vvcb,1682608856227,4024289,Radiography of ankle,Procedure,MAPS_TO,,vvcb,1682608855711,
5311,Knee US,762,,Radiology,0.46,APPROVED,EQUAL,vvcb,1682610802846,4082676,Ultrasonography of knee,Procedure,MAPS_TO,,vvcb,1682610802424,
445,Child Lower Extremity DX,33,,Radiology,0.54,APPROVED,EQUAL,vvcb,1682609551907,37396230,Imaging of lower limb,Procedure,MAPS_TO,,vvcb,1682609551454,
6475,Pelvis US,56702,,Radiology,0.65,APPROVED,EQUAL,vvcb,1682668476481,4086677,Pelvic echography,Procedure,MAPS_TO,,vvcb,1682668475449,
6407,Sternum DX,757,,Radiology,0.57,APPROVED,EQUAL,vvcb,1682671954447,4050744,Radiography of sternum,Procedure,MAPS_TO,,vvcb,1682671953993,
10914,Pituitary CT,32,,Radiology,0.78,APPROVED,EQUAL,vvcb,1682670172529,4085455,CT of pituitary fossa,Procedure,MAPS_TO,,vvcb,1682670172013,
12152,Radiological Thrombolysis Lower Limb IR,321,,Radiology,0.69,APPROVED,EQUAL,vvcb,1682670221878,4226818,Thrombolysis of lower limb artery,Procedure,MAPS_TO,,<auto>,1682607092704,
6377,Wrist DX,55808,,Radiology,0.52,APPROVED,EQUAL,vvcb,1682668491262,4243062,Radiography of wrist,Procedure,MAPS_TO,,vvcb,1682668490727,
12116,Wrist CT,756,,Radiology,0.69,APPROVED,EQUAL,vvcb,1682672614210,4082695,CT of wrist,Procedure,MAPS_TO,,vvcb,1682672613788,
6349,Hip DX,52796,,Radiology,0.72,APPROVED,EQUAL,vvcb,1682668496356,4256910,Radiography of hip,Procedure,MAPS_TO,,vvcb,1682610638734,
11332,HX IR (CXGBN),315,,Radiology,0.15,FLAGGED,EQUAL,vvcb,1682693706432,1340204,History of event,Observation,MAPS_TO,,vvcb,1682607452381,
2776,Gastric Emptying Imaging NM,31,,Radiology,0.68,APPROVED,EQUAL,vvcb,1682610400840,4046080,Gastric emptying study,Procedure,MAPS_TO,,<auto>,1682607092923,
431,Eye (for Foreign Body) DX,749,,Radiology,0.49,APPROVED,EQUAL,vvcb,1682610183290,4082220,X-ray of eye for foreign body,Procedure,MAPS_TO,,<auto>,1682607093001,
1022,Maxillofacial CT,313,,Radiology,0.79,APPROVED,EQUAL,vvcb,1682675052142,36713282,CT of maxillofacial area without contrast,Procedure,MAPS_TO,,vvcb,1682675051554,
451,Orthopantomogram DX,52037,,Radiology,0.80,APPROVED,EQUAL,vvcb,1682668498763,4233227,Orthopantogram,Procedure,MAPS_TO,,<auto>,1682607093048,
11339,HX CT (IACN),31,,Radiology,0.20,FLAGGED,EQUAL,vvcb,1682693683838,1340204,History of event,Observation,MAPS_TO,,vvcb,1682607354973,
6379,Skull DX,749,,Radiology,0.61,APPROVED,EQUAL,vvcb,1682671579270,4184771,X-ray of skull,Procedure,MAPS_TO,,vvcb,1682671578643,
1009,Chest CT,51494,,Radiology,1.00,APPROVED,EQUAL,vvcb,1682609502828,4058335,CT of chest,Procedure,MAPS_TO,,<auto>,1682607093470,
12074,Venogram Arm IR,311,,Radiology,0.69,APPROVED,EQUAL,vvcb,1682672515240,4244397,Venography of upper extremity,Procedure,MAPS_TO,,<auto>,1682607093470,
6435,Finger(s) MRI,30,,Radiology,0.36,APPROVED,EQUAL,vvcb,1682610252963,4168637,MRI of fingers,Procedure,MAPS_TO,,vvcb,1682610252526,
66,Barium Meal DX,739,,Radiology,0.72,APPROVED,EQUAL,vvcb,1682608976244,4346067,Barium meal,Procedure,MAPS_TO,,<auto>,1682607093548,
5490,US HX (UBDN),51325,,Radiology,0.18,FLAGGED,EQUAL,vvcb,1682694611085,1340204,History of event,Observation,MAPS_TO,,vvcb,1682607937357,
12108,Elbow CT,726,,Radiology,0.63,APPROVED,EQUAL,vvcb,1682609867318,4086256,CT of elbow,Procedure,MAPS_TO,,<auto>,1682607093657,
11341,HX CT (MACN),30,,Radiology,0.19,FLAGGED,EQUAL,vvcb,1682693683838,1340204,History of event,Observation,MAPS_TO,,vvcb,1682607365172,
3242,Angiogram Pulmonary IR,311,,Radiology,0.85,APPROVED,EQUAL,vvcb,1682608737288,4181113,"Angiography of pulmonary arteries, bilateral",Procedure,MAPS_TO,,vvcb,1682608736866,
1405,Lumbar Spine MRI,49373,,Radiology,0.72,APPROVED,EQUAL,vvcb,1682611001145,4082841,MRI of lumbar spine,Procedure,MAPS_TO,,<auto>,1682607093798,
6406,Urethrogram DX,307,,Radiology,0.71,APPROVED,EQUAL,vvcb,1682672262985,4059077,Urethrogram,Procedure,MAPS_TO,,<auto>,1682607093876,
12279,Portocath Insertion IR,721,,Radiology,0.69,APPROVED,EQUAL,vvcb,1683203691289,44808120,Fluoroscopy guided insertion of implantable venous access port,Procedure,MAPS_TO,,vvcb,1683203687020,
12137,Head/Neck/Carotid Angiogram IR,29,,Radiology,0.62,APPROVED,WIDER,vvcb,1682674668372,45765718,MR angiography of head and neck,Procedure,MAPS_TO,,vvcb,1682674667863,
5541,Thorax MRA,305,,Radiology,0.47,APPROVED,EQUIVALENT,vvcb,1683205353276,45765681,MR angiography of chest,Procedure,MAPS_TO,,vvcb,1683205350321,
5943,Breast Ultrasound US,48865,,Radiology,0.71,APPROVED,EQUAL,vvcb,1682672903621,4264054,Ultrasonography of breast,Procedure,MAPS_TO,,vvcb,1682672903133,
11793,Herniogram DX,29,,Radiology,0.75,APPROVED,EQUAL,vvcb,1682610599968,4345932,Herniogram,Procedure,MAPS_TO,,<auto>,1682607094266,
5505,HX IR (NGAN),718,,Radiology,0.21,FLAGGED,EQUAL,vvcb,1682693733948,1340204,History of event,Observation,MAPS_TO,,vvcb,1682607510913,
12107,Elbow CT,303,,Radiology,0.63,APPROVED,EQUAL,vvcb,1682609868021,4086256,CT of elbow,Procedure,MAPS_TO,,<auto>,1682607094423,
11357,US HX (RDBN),48075,,Radiology,0.19,FLAGGED,EQUAL,vvcb,1682694611085,1340204,History of event,Observation,MAPS_TO,,vvcb,1682607943029,
491,Lithotripsy,28,,Radiology,1.00,APPROVED,EQUAL,vvcb,1682610883972,4046290,Lithotripsy,Procedure,MAPS_TO,,<auto>,1682607094563,
10843,HX DX (CXFDY),303,,Radiology,0.20,FLAGGED,EQUAL,vvcb,1682693706432,1340204,History of event,Observation,MAPS_TO,,vvcb,1682607428583,
13063,MRI Liver with Contrast,716,,Radiology,0.86,APPROVED,EQUAL,vvcb,1682675078198,4329640,MRI of liver with contrast,Procedure,MAPS_TO,,<auto>,1682607094657,
379,Abdomen and Pelvis CT,45548,,Radiology,0.85,APPROVED,EQUAL,vvcb,1682608502239,4304092,CT of abdomen and pelvis,Procedure,MAPS_TO,,<auto>,1682607094782,
6380,Paranasal Sinuses DX,28,,Radiology,0.68,APPROVED,EQUAL,vvcb,1682669649586,4309380,Radiography of nasal sinuses,Procedure,MAPS_TO,,vvcb,1682669649148,
6513,Hyperthyroidism I-131 Therapy NM,301,,Radiology,0.48,APPROVED,EQUAL,vvcb,1682693763042,4331674,Radionuclide iodine 131 therapy to thyroid,Procedure,MAPS_TO,,vvcb,1682693761776,
6372,Shoulder DX,45489,,Radiology,0.62,APPROVED,EQUAL,vvcb,1682668519450,4106220,Radiography of shoulder,Procedure,MAPS_TO,,vvcb,1682668518794,
12998,Video Swallow,297,,Radiology,1.00,APPROVED,EQUAL,vvcb,1682672580222,4345925,Videofluoroscopy swallow,Procedure,MAPS_TO,,<auto>,1682607095001,
11347,HX MRI (MBFN),43940,,Radiology,0.25,FLAGGED,EQUAL,vvcb,1682693747127,1340204,History of event,Observation,MAPS_TO,,vvcb,1682607823074,
7690,US HX (CXDAN),28,,Radiology,0.10,FLAGGED,EQUAL,vvcb,1682694611085,1340204,History of event,Observation,MAPS_TO,,vvcb,1682672370753,
11807,A&E - Crossmatch Ordered on Paper,715,,Radiology,0.22,APPROVED,EQUAL,vvcb,1682679368649,44806757,Blood grouping and crossmatch,Measurement,MAPS_TO,,vvcb,1682672781213,
11416,HX IR (RGDN),712,,Radiology,0.15,FLAGGED,EQUAL,vvcb,1682693733948,1340204,History of event,Observation,MAPS_TO,,vvcb,1682607671353,
168,Cervical Spine DX,42329,,Radiology,0.58,APPROVED,EQUAL,vvcb,1682609481688,4281665,Radiography of cervical spine,Procedure,MAPS_TO,,vvcb,1682609481203,
10714,Varicocele Embolisation IR,27,,Radiology,0.79,APPROVED,EQUAL,vvcb,1682672471958,4071955,Embolization of varicocele,Procedure,MAPS_TO,,<auto>,1682607095563,
11789,Colonic Transit Study DX,290,,Radiology,0.68,APPROVED,EQUAL,vvcb,1682609609533,4167047,X-ray for colonic transit study,Procedure,MAPS_TO,,vvcb,1682609609111,
11393,DX HX (SFDN),710,,Radiology,0.10,FLAGGED,EQUAL,vvcb,1682679469727,1340204,History of event,Observation,MAPS_TO,,vvcb,1682609846161,
6564,Brain CT,41053,,Radiology,0.62,APPROVED,EQUAL,vvcb,1682609087792,4145739,CT of brain,Procedure,MAPS_TO,,vvcb,1682609087323,
12157,Venoplasty IR,289,,Radiology,0.80,APPROVED,EQUAL,vvcb,1682672537694,4328416,Fluoroscopy guided venoplasty with contrast,Procedure,MAPS_TO,,<auto>,1682607095720,
6434,Elbow MRI,284,,Radiology,0.61,APPROVED,EQUAL,vvcb,1682609881865,4086400,MRI of elbow,Procedure,MAPS_TO,,<auto>,1682607095813,
12135,Abdominal Angiogram IR,27,,Radiology,0.83,APPROVED,EQUAL,vvcb,1682608578755,4347783,Abdominal angiography,Procedure,MAPS_TO,,<auto>,1682607095845,
13056,Obstetric Anatomy US,39657,,Radiology,0.55,APPROVED,EQUAL,vvcb,1682669535763,4152021,Ultrasound scan - obstetric,Procedure,MAPS_TO,,<auto>,1682607095860,
6340,Orbits CT,284,,Radiology,0.55,APPROVED,EQUAL,vvcb,1682669550694,3654348,CT of orbit,Procedure,MAPS_TO,,vvcb,1682669550319,
13483,Lumbar Puncture Using Fluoroscopic Guidance,710,,Radiology,1.00,APPROVED,EQUAL,vvcb,1682610970099,4231796,Lumbar puncture using fluoroscopic guidance,Procedure,MAPS_TO,,<auto>,1682607096032,
12285,Image Intensifier,39322,,Radiology,0.77,FLAGGED,EQUIVALENT,vvcb,1682693793152,4087882,Provision of image intensifier,Procedure,MAPS_TO,,<auto>,1682607096126,
6335,Lumbar Spine CT,703,,Radiology,0.77,APPROVED,EQUAL,vvcb,1682610971739,4086263,CT of lumbar spine,Procedure,MAPS_TO,,<auto>,1682607096517,
11814,PET Scan NM,38690,,Radiology,0.63,APPROVED,EQUAL,vvcb,1682670164201,4305790,Positron emission tomography,Procedure,MAPS_TO,,<auto>,1682607096532,
6417,Central Line Insertion IR,282,,Radiology,0.88,APPROVED,EQUIVALENT,vvcb,1683035249721,4052413,Central venous cannula insertion,Procedure,MAPS_TO,,vvcb,1682674760612,
13051,CT Cardiac Coronary Artery Calcium Scoring,27,,Radiology,0.50,APPROVED,EQUAL,vvcb,1682674000465,4138773,Cardiac computed tomography for calcium scoring,Procedure,MAPS_TO,,<auto>,1682607096626,
11967,Obstetric US,38209,,Radiology,0.85,APPROVED,EQUAL,vvcb,1682668541770,4152021,Ultrasound scan - obstetric,Procedure,MAPS_TO,,<auto>,1682607096688,
5300,Angiogram Renal IR,692,,Radiology,0.80,APPROVED,EQUAL,vvcb,1682674937761,4194957,Renal arteriography,Procedure,MAPS_TO,,<auto>,1682607096735,
430,Elbow DX,35638,,Radiology,0.51,APPROVED,EQUAL,vvcb,1682609877974,4298569,Radiography of elbow,Procedure,MAPS_TO,,vvcb,1682609877568,
11804,Hycosy US,26,,Radiology,0.41,APPROVED,EQUAL,vvcb,1682668730750,4082871,HYCOSY - Hysterosalpingo contrast sonography,Procedure,MAPS_TO,,vvcb,1682668730266,
6382,Temporomandibular Joint DX,280,,Radiology,0.81,APPROVED,EQUAL,vvcb,1682671999534,4228801,Diagnostic radiography of temporomandibular joint,Procedure,MAPS_TO,,vvcb,1682671999137,
6423,Lumbar Spine DX,35195,,Radiology,0.77,APPROVED,EQUAL,vvcb,1682610999575,4236024,Diagnostic radiography of lumbar spine,Procedure,MAPS_TO,,vvcb,1682610999099,
11973,Nephrostogram IR,26,,Radiology,0.87,APPROVED,EQUAL,vvcb,1682669371348,4022951,Nephrostogram,Procedure,MAPS_TO,,<auto>,1682607096985,
12711,Neck and Thorax and Abdomen CT,683,,Radiology,0.73,APPROVED,EQUAL,vvcb,1682669132991,4160273,"CT of neck, thorax and abdomen",Procedure,MAPS_TO,,vvcb,1682669132565,
12059,Thoracolumbar Spine DX,279,,Radiology,0.73,APPROVED,EQUAL,vvcb,1682672102744,40480248,X-ray of thoracic and lumbar spine,Procedure,MAPS_TO,,vvcb,1682672102267,
1400,Cervical Spine MRI,34794,,Radiology,0.69,APPROVED,EQUAL,vvcb,1682609490953,4082840,MRI of cervical spine,Procedure,MAPS_TO,,vvcb,1682609490609,
12167,Myelogram Lumbosacral DX,26,,Radiology,0.78,APPROVED,EQUAL,vvcb,1682669066706,4227424,Lumbosacral myelography,Procedure,MAPS_TO,,<auto>,1682607097485,
13092,CT Venogram Cerebral,678,,Radiology,0.89,APPROVED,EQUAL,vvcb,1682674009731,4345950,Cerebral venography,Procedure,MAPS_TO,,vvcb,1682674009309,
6439,Angiogram Peripheral IR,276,,Radiology,0.76,APPROVED,EQUAL,vvcb,1682608704397,4156054,Peripheral angiography,Procedure,MAPS_TO,,<auto>,1682607097563,
382,Paracentesis US Guided,676,,Radiology,0.64,APPROVED,EQUIVALENT,vvcb,1683207049253,46272428,Ultrasonography guided puncture and aspiration,Procedure,MAPS_TO,,vvcb,1683207047684,
1409,Temporomandibular Joints MRI,273,,Radiology,0.81,APPROVED,EQUAL,vvcb,1682672007370,4212635,MRI of temporomandibular joint,Procedure,MAPS_TO,,vvcb,1682672006901,
12169,Myelogram Lumbar with Cervical Puncture DX,26,,Radiology,0.75,APPROVED,EQUAL,vvcb,1682669063459,4328146,Fluoroscopic myelogram of lumbar spine with cervical puncture,Procedure,MAPS_TO,,<auto>,1682607097892,
6546,Abdomen MRA,272,,Radiology,0.59,APPROVED,EQUIVALENT,vvcb,1683205441112,4082990,MRI of abdominal vessels,Procedure,MAPS_TO,,vvcb,1683205439105,
12479,BMD Lumbar Spine DX,26,,Radiology,0.57,APPROVED,EQUAL,vvcb,1682609041744,4236024,Diagnostic radiography of lumbar spine,Procedure,MAPS_TO,,vvcb,1682609041260,
6402,Cystogram DX,271,,Radiology,0.72,APPROVED,EQUAL,vvcb,1683035488954,4059073,Cystography,Procedure,MAPS_TO,,<auto>,1682607098095,
2824,Percutaneous Drainage Procedure IR,675,,Radiology,0.80,APPROVED,NARROWER,vvcb,1683203721797,4116184,Percutaneous imaging guided therapeutic drainage,Procedure,MAPS_TO,,vvcb,1683203614253,
11388,DX HX (RFEY),26,,Radiology,0.21,FLAGGED,EQUAL,vvcb,1682679469727,1340204,History of event,Observation,MAPS_TO,,vvcb,1682609836973,
1402,Chest MRI,664,,Radiology,0.61,APPROVED,EQUAL,vvcb,1682609526735,4246485,MRI of chest,Procedure,MAPS_TO,,vvcb,1682609526344,
4713,Salivary Gland Scan NM,271,,Radiology,0.66,APPROVED,EQUAL,vvcb,1682670340905,4082861,US scan of salivary glands,Procedure,MAPS_TO,,<auto>,1682607098329,
15894,A&E Electrocardiogram,25,,Radiology,0.56,APPROVED,EQUAL,vvcb,1682608474489,4163951,Electrocardiographic procedure,Procedure,MAPS_TO,,<auto>,1682607098766,
13124,Axilla US,663,,Radiology,0.57,APPROVED,EQUAL,vvcb,1682668576177,4201343,Ultrasonography of axilla,Procedure,MAPS_TO,,vvcb,1682668575780,
2850,Lymphoscintigraphy NM,268,,Radiology,0.78,APPROVED,EQUAL,vvcb,1682668843584,4060609,Radioisotope scan of lymphatic system,Procedure,MAPS_TO,,<auto>,1682607098845,
1082,Brachial Plexus MRI,660,,Radiology,0.78,APPROVED,EQUAL,vvcb,1682609080542,4082986,MRI of brachial plexus,Procedure,MAPS_TO,,<auto>,1682607098985,
4699,Renogram Captopril Scan NM,25,,Radiology,0.48,APPROVED,EQUAL,vvcb,1683207690229,36685851,Radionuclide renal study using ACE (angiotensin converting enzyme) inhibitor,Procedure,MAPS_TO,,vvcb,1683207689275,
11848,Dilatation IR,266,,Radiology,0.63,APPROVED,INEXACT,vvcb,1683205476934,4120148,Forced manual dilatation of anus,Procedure,MAPS_TO,,<auto>,1682607099032,
12105,Hip CT,266,,Radiology,0.44,APPROVED,EQUAL,vvcb,1682610621234,4086258,CT of hip,Procedure,MAPS_TO,,vvcb,1682610620718,
388,A/C Joints DX,653,,Radiology,0.45,APPROVED,EQUAL,vvcb,1682679366540,4059530,Acromioclavicular joint X-ray,Procedure,MAPS_TO,,vvcb,1682608404488,
6516,White Cell Scan NM,25,,Radiology,0.51,APPROVED,INEXACT,vvcb,1683210935160,4160577,Single photon emission computed tomography indium 111 leukocyte study,Procedure,MAPS_TO,,<auto>,1682607099220,
6554,Chest MRI,258,,Radiology,0.61,APPROVED,EQUAL,vvcb,1682609527485,4246485,MRI of chest,Procedure,MAPS_TO,,vvcb,1682609527110,
2884,Wrist Arthrogram DX,648,,Radiology,0.81,APPROVED,EQUAL,vvcb,1682672609010,4188323,Arthrography of wrist,Procedure,MAPS_TO,,<auto>,1682607099329,
10826,US HX (CXDEY),24,,Radiology,0.10,FLAGGED,EQUAL,vvcb,1682694611085,1340204,History of event,Observation,MAPS_TO,,vvcb,1682672380472,
6336,Thoracic Spine CT,256,,Radiology,0.75,APPROVED,EQUAL,vvcb,1682672071887,4086262,CT of thoracic spine,Procedure,MAPS_TO,,<auto>,1682607099470,
10861,Thorax MRA,24,,Radiology,0.47,APPROVED,EQUIVALENT,vvcb,1683208941631,45765681,MR angiography of chest,Procedure,MAPS_TO,,vvcb,1683208940506,
6484,Upper Limb Doppler US,637,,Radiology,0.60,APPROVED,EQUIVALENT,vvcb,1683203814558,46272046,Doppler ultrasonography of vascular structure of limb,Procedure,MAPS_TO,,vvcb,1683203810181,
11383,DX HX (NFDN),255,,Radiology,0.10,FLAGGED,EQUAL,vvcb,1682679469727,1340204,History of event,Observation,MAPS_TO,,vvcb,1682609827098,
12542,Thigh US,632,,Radiology,0.44,APPROVED,EQUAL,vvcb,1682672035261,4139533,Ultrasound scan of thigh,Procedure,MAPS_TO,,vvcb,1682672034894,
11426,HX IR (SGEN),254,,Radiology,0.25,FLAGGED,EQUAL,vvcb,1682693733948,1340204,History of event,Observation,MAPS_TO,,vvcb,1682607777901,
12783,Rosier Score,24,,Radiology,0.37,FLAGGED,EQUAL,vvcb,1683207759218,4020038,Alpha-naphthyl acetate esterase stain method,Procedure,MAPS_TO,,<auto>,1682607100095,
12794,GFR NM,594,,Radiology,0.20,APPROVED,EQUIVALENT,vvcb,1682674516514,4049266,Isotope study for glomerular filtration rate,Procedure,MAPS_TO,,vvcb,1682674516108,
12100,Tibia/Fibula CT,249,,Radiology,0.72,APPROVED,EQUAL,vvcb,1682672133866,45765527,CT of tibia and fibula,Procedure,MAPS_TO,,vvcb,1682672133468,
2899,White Cell Scan NM,587,,Radiology,0.51,APPROVED,INEXACT,vvcb,1683203895357,4160577,Single photon emission computed tomography indium 111 leukocyte study,Procedure,MAPS_TO,VC - Check with radiology,<auto>,1682607100329,
11404,HX CT (CXADN),248,,Radiology,0.19,FLAGGED,EQUAL,vvcb,1682693683838,1340204,History of event,Observation,MAPS_TO,,vvcb,1682607342562,
2800,Abdominal Angiogram IR,24,,Radiology,0.83,APPROVED,EQUAL,vvcb,1682608581255,4347783,Abdominal angiography,Procedure,MAPS_TO,,<auto>,1682607100376,
2887,Hip Arthrogram DX,573,,Radiology,0.79,APPROVED,EQUAL,vvcb,1682610602936,4058195,Hip arthrogram,Procedure,MAPS_TO,,<auto>,1682607100501,
1021,Myelogram CT,23,,Radiology,0.88,APPROVED,EQUAL,vvcb,1682669042675,4082699,CT myelogram,Procedure,MAPS_TO,,vvcb,1682669042275,
457,Paranasal Sinuses DX,239,,Radiology,0.68,APPROVED,EQUAL,vvcb,1682669648757,4309380,Radiography of nasal sinuses,Procedure,MAPS_TO,,vvcb,1682669648367,
11403,HX CT (CXAEY),571,,Radiology,0.16,FLAGGED,EQUAL,vvcb,1682693683838,1340204,History of event,Observation,MAPS_TO,,vvcb,1682607351253,
4712,HIDA Scan NM,234,,Radiology,0.34,APPROVED,WIDER,vvcb,1683205806952,4217238,Radioisotope scan of bone,Procedure,MAPS_TO,,<auto>,1682607100720,
11319,Breast Specimen Biopsy,23,,Radiology,0.64,APPROVED,EQUAL,vvcb,1682609192371,4047494,Biopsy of breast,Procedure,MAPS_TO,,vvcb,1682609191871,
458,Patella DX,234,,Radiology,0.38,APPROVED,EQUAL,vvcb,1682670070418,4057891,Plain X-ray of patella,Procedure,MAPS_TO,,vvcb,1682670070075,
11780,Barium Follow Through DX,569,,Radiology,0.85,APPROVED,EQUAL,vvcb,1682608974415,4056859,Barium follow through,Procedure,MAPS_TO,,<auto>,1682607101204,
11376,DX HX (IFAN),23,,Radiology,0.14,FLAGGED,EQUAL,vvcb,1682679469727,1340204,History of event,Observation,MAPS_TO,,vvcb,1682609812848,
9129,Angioplasty IR,234,,Radiology,0.84,APPROVED,EQUAL,vvcb,1682608838742,4050128,Angioplasty of artery,Procedure,MAPS_TO,,vvcb,1682608838195,
11853,Urogram MRI,23,,Radiology,0.57,APPROVED,EQUAL,vvcb,1682672329863,4168027,MRI of urinary tract,Procedure,MAPS_TO,,vvcb,1682672329455,
11408,HX IR (CXGFY),565,,Radiology,0.15,FLAGGED,EQUAL,vvcb,1682693733948,1340204,History of event,Observation,MAPS_TO,,vvcb,1682607489225,
12836,Vertebroplasty NIR,233,,Radiology,0.85,APPROVED,EQUAL,vvcb,1682672568803,4268439,Vertebroplasty,Procedure,MAPS_TO,,<auto>,1682607101485,
12274,Sialograph IR,23,,Radiology,0.75,APPROVED,EQUAL,vvcb,1682675270102,4060373,Contrast sialogram,Procedure,MAPS_TO,,<auto>,1682607101517,
11338,HX IR (CXGEN),228,,Radiology,0.16,FLAGGED,EQUAL,vvcb,1682693733948,1340204,History of event,Observation,MAPS_TO,,vvcb,1682607480772,
2888,Knee Arthrogram DX,23,,Radiology,0.78,APPROVED,EQUAL,vvcb,1682610766189,4060375,Knee arthrogram,Procedure,MAPS_TO,,<auto>,1682607101688,
2783,Venous Sampling IR,227,,Radiology,0.76,APPROVED,EQUAL,vvcb,1682672561483,4085918,Venous sampling catheter procedure,Procedure,MAPS_TO,,vvcb,1682672560975,
3291,Biliary Stone Removal IR,23,,Radiology,0.76,APPROVED,EQUAL,vvcb,1682609000838,46270821,Extraction of calculus of biliary tract,Procedure,MAPS_TO,,vvcb,1682609000181,
